"EXERCISE","SHEET","GROUPID","TEAMID","ASSIGNMENT","PHYSICAL_FILENAME","DELETE_TIMESTAMP"
"GdP23","07","03","10","3","20231215231145-MapPartialFunction.fs","20231215232314"
"GdP23","07","05","19","2","20231215231558-MapSortedList.fs","20231215232021"
"GdP23","07","05","19","2","20231215232024-MapSortedList.fs","20231215232341"
"GdP23","07","03","10","3","20231215232319-MapPartialFunction.fs","20231215232911"
"GdP23","07","03","10","3","20231215232918-MapPartialFunction.fs","20231215233105"
"GdP23","07","03","10","3","20231215233729-MapPartialFunction.fs","20231215233747"
"GdP23","07","03","10","3","20231215234355-MapPartialFunction.fs","20231215234449"
"GdP23","07","04","20","3","20231215234603-MapPartialFunction.fs","20231215234943"
"GdP23","07","09","17","3","20231216241036-MapPartialFunction.fs","20231216242007"
"GdP23","07","07","4","3","20231216121806-MapPartialFunction.fs","20231216121910"
"GdP23","07","03","10","3","20231216121839-MapPartialFunction.fs","20231216123158"
"GdP23","07","07","4","2","20231216122115-MapSortedList.fs","20231216122219"
"GdP23","07","07","4","2","20231216122221-MapSortedList.fs","20231218114309"
"GdP23","07","03","10","3","20231216123204-MapPartialFunction.fs","20231216123634"
"GdP23","07","03","10","3","20231216123638-MapPartialFunction.fs","20231216124112"
"GdP23","07","03","10","3","20231216124116-MapPartialFunction.fs","20231216124232"
"GdP23","07","03","10","3","20231216124237-MapPartialFunction.fs","20231216124428"
"GdP23","07","03","10","3","20231216124432-MapPartialFunction.fs","20231216124804"
"GdP23","07","03","10","3","20231216124810-MapPartialFunction.fs","20231216125311"
"GdP23","07","03","10","3","20231216125318-MapPartialFunction.fs","20231216125434"
"GdP23","07","03","10","3","20231216125438-MapPartialFunction.fs","20231216125612"
"GdP23","07","03","10","2","20231216125837-MapPartialFunction.fs","20231216125957"
"GdP23","07","03","10","2","20231216130004-MapSortedList.fs","20231216130046"
"GdP23","07","03","10","2","20231216130049-MapSortedList.fs","20231216130411"
"GdP23","07","03","10","2","20231216130415-MapSortedList.fs","20231216131013"
"GdP23","07","03","10","2","20231216131018-MapSortedList.fs","20231216131538"
"GdP23","07","03","10","2","20231216131542-MapSortedList.fs","20231216131618"
"GdP23","07","03","10","2","20231216131621-MapSortedList.fs","20231216133827"
"GdP23","07","02","19","2","20231216142004-MapSortedList.fs","20231216153555"
"GdP23","07","04","4","2","20231216144818-MapSortedList.fs","20231216145041"
"GdP23","07","04","4","2","20231216145047-MapSortedList.fs","20231216150026"
"GdP23","07","04","4","2","20231216150038-MapSortedList.fs","20231216151345"
"GdP23","07","04","4","2","20231216151349-MapSortedList.fs","20231216151515"
"GdP23","07","01","4","2","20231216153358-MapSortedList.fs","20231216161041"
"GdP23","07","02","3","2","20231216153742-MapSortedList.fs","20231216154154"
"GdP23","07","02","3","2","20231216154205-MapSortedList.fs","20231216154610"
"GdP23","07","07","15","2","20231216154548-Aufgabe-07-3.zip","20231216154558"
"GdP23","07","02","t","2","20231216154558-MapSortedList.fs","20231216154700"
"GdP23","07","07","15","2","20231216154606-MapSortedList.fs","20231216154900"
"GdP23","07","02","3","2","20231216154614-MapSortedList.fs","20231216154652"
"GdP23","07","02","3","2","20231216154658-MapSortedList.fs","20231216154902"
"GdP23","07","07","15","2","20231216155140-MapSortedList.fs","20231216160408"
"GdP23","07","07","15","2","20231216160413-MapSortedList.fs","20231216161014"
"GdP23","07","07","15","2","20231216161018-MapSortedList.fs","20231216161815"
"GdP23","07","01","4","2","20231216161041-MapSortedList.fs","20231216174249"
"GdP23","07","07","15","2","20231216161819-MapSortedList.fs","20231216161900"
"GdP23","07","07","15","2","20231216161905-MapSortedList.fs","20231216162004"
"GdP23","07","07","15","2","20231216162008-MapSortedList.fs","20231216162105"
"GdP23","07","07","15","2","20231216162109-MapSortedList.fs","20231216162619"
"GdP23","07","05","19","3","20231216162202-MapPartialFunction.fs","20231216162520"
"GdP23","07","05","19","3","20231216162524-MapPartialFunction.fs","20231217144753"
"GdP23","07","02","14","2","20231216162604-Map.fsproj","20231216162636"
"GdP23","07","07","15","2","20231216162624-MapSortedList.fs","20231216182640"
"GdP23","07","02","14","2","20231216162640-MapSortedList.fs","20231216163158"
"GdP23","07","02","14","2","20231216163202-MapSortedList.fs","20231216170205"
"GdP23","07","06","10","2","20231216173736-MapSortedList.fs","20231216173803"
"GdP23","07","06","10","2","20231216173806-MapSortedList.fs","20231216173847"
"GdP23","07","06","10","2","20231216173919-MapSortedList.fs","20231216173959"
"GdP23","07","01","4","2","20231216174249-MapSortedList.fs","20231216174551"
"GdP23","07","01","4","2","20231216174551-MapSortedList.fs","20231216174753"
"GdP23","07","01","4","2","20231216174753-MapSortedList.fs","20231216211918"
"GdP23","07","06","10","2","20231216174922-MapSortedList.fs","20231217181358"
"GdP23","07","07","15","2","20231216182644-MapSortedList.fs","20231216183113"
"GdP23","07","06","10","3","20231216182908-MapPartialFunction.fs","20231216185126"
"GdP23","07","07","15","2","20231216183116-MapSortedList.fs","20231216184135"
"GdP23","07","07","15","3","20231216185039-MapPartialFunction.fs","20231216185046"
"GdP23","07","07","15","3","20231216185053-MapPartialFunction.fs","20231216185258"
"GdP23","07","06","10","3","20231216185126-MapPartialFunction.fs","20231216185403"
"GdP23","07","07","15","3","20231216185304-MapPartialFunction.fs","20231216185800"
"GdP23","07","06","10","2","20231216185349-MapPartialFunction.fs","20231216185358"
"GdP23","07","06","10","3","20231216185403-MapPartialFunction.fs","20231216185409"
"GdP23","07","06","10","3","20231216185409-MapPartialFunction.fs","20231216191853"
"GdP23","07","07","15","3","20231216185806-MapPartialFunction.fs","20231216185904"
"GdP23","07","02","14","3","20231216185808-MapPartialFunction.fs","20231217184104"
"GdP23","07","07","15","3","20231216185908-MapPartialFunction.fs","20231216190030"
"GdP23","07","07","15","3","20231216190035-MapPartialFunction.fs","20231216190711"
"GdP23","07","07","15","3","20231216190716-MapPartialFunction.fs","20231216190835"
"GdP23","07","07","15","3","20231216190841-MapPartialFunction.fs","20231216191026"
"GdP23","07","07","15","3","20231216191032-MapPartialFunction.fs","20231216192439"
"GdP23","07","06","10","3","20231216191857-MapPartialFunction.fs","20231216191921"
"GdP23","07","06","10","3","20231216191925-MapPartialFunction.fs","20231217195600"
"GdP23","07","07","15","3","20231216192445-MapPartialFunction.fs","20231216192749"
"GdP23","07","07","15","3","20231216192755-MapPartialFunction.fs","20231216192854"
"GdP23","07","07","15","3","20231216192901-MapPartialFunction.fs","20231218110247"
"GdP23","07","09","19","2","20231216211849-MapSortedList.fs","20231216212109"
"GdP23","07","01","4","2","20231216211918-MapSortedList.fs","20231216213248"
"GdP23","07","09","19","2","20231216212115-MapSortedList.fs","20231216212328"
"GdP23","07","09","19","2","20231216212336-MapSortedList.fs","20231216212535"
"GdP23","07","10","13","2","20231216212512-MapSortedList.fs","20231216215753"
"GdP23","07","09","19","2","20231216212543-MapSortedList.fs","20231216213234"
"GdP23","07","09","19","2","20231216213239-MapSortedList.fs","20231216214241"
"GdP23","07","09","19","2","20231216214247-MapSortedList.fs","20231216214407"
"GdP23","07","09","19","2","20231216214412-MapSortedList.fs","20231216214617"
"GdP23","07","09","19","2","20231216214623-MapSortedList.fs","20231216214730"
"GdP23","07","09","19","2","20231216214735-MapSortedList.fs","20231216214838"
"GdP23","07","09","19","2","20231216214842-MapSortedList.fs","20231216215011"
"GdP23","07","09","19","2","20231216215016-MapSortedList.fs","20231216220952"
"GdP23","07","02","4","3","20231216215302-MapPartialFunction.fs","20231216215416"
"GdP23","07","02","4","3","20231216215416-MapPartialFunction.fs","20231216215703"
"GdP23","07","02","4","3","20231216215703-MapPartialFunction.fs","20231216215815"
"GdP23","07","10","13","2","20231216215804-MapSortedList.fs","20231216223110"
"GdP23","07","02","4","3","20231216215815-MapPartialFunction.fs","20231216215903"
"GdP23","07","02","4","3","20231216215903-MapPartialFunction.fs","20231216220044"
"GdP23","07","02","4","3","20231216220044-MapPartialFunction.fs","20231216220207"
"GdP23","07","09","19","2","20231216220957-MapSortedList.fs","20231216221311"
"GdP23","07","09","19","2","20231216221317-MapSortedList.fs","20231216221705"
"GdP23","07","09","19","2","20231216221710-MapSortedList.fs","20231216221851"
"GdP23","07","09","19","2","20231216221855-MapSortedList.fs","20231216223156"
"GdP23","07","10","13","2","20231216223115-MapSortedList.fs","20231216224223"
"GdP23","07","10","13","2","20231216224228-MapSortedList.fs","20231216224306"
"GdP23","07","10","13","2","20231216224309-MapSortedList.fs","20231216224459"
"GdP23","07","10","13","2","20231216224503-MapSortedList.fs","20231216230621"
"GdP23","07","01","1","3","20231216233937-MapPartialFunction.fs","20231216234028"
"GdP23","07","01","1","3","20231216235210-MapPartialFunction.fs","20231216235713"
"GdP23","07","06","17","3","20231216235609-MapPartialFunction.fs","20231217242200"
"GdP23","07","01","1","3","20231216235719-MapPartialFunction.fs","20231216235814"
"GdP23","07","06","17","3","20231217242206-MapPartialFunction.fs","20231217243806"
"GdP23","07","01","14","2","20231217242814-MapSortedList.fs","20231217244302"
"GdP23","07","06","17","3","20231217243812-MapPartialFunction.fs","20231217244407"
"GdP23","07","01","14","2","20231217244557-MapSortedList.fs","20231217245017"
"GdP23","07","01","14","2","20231217010934-MapSortedList.fs","20231217011049"
"GdP23","07","01","14","2","20231217011057-MapSortedList.fs","20231217011637"
"GdP23","07","01","14","2","20231217011646-MapSortedList.fs","20231217015720"
"GdP23","07","01","14","2","20231217015728-MapSortedList.fs","20231217020012"
"GdP23","07","10","3","2","20231217020651-MapSortedList.fs","20231217020732"
"GdP23","07","10","3","2","20231217020735-MapSortedList.fs","20231217021451"
"GdP23","07","10","3","2","20231217021454-MapSortedList.fs","20231217021952"
"GdP23","07","10","3","2","20231217021955-MapSortedList.fs","20231217022334"
"GdP23","07","10","3","3","20231217022428-MapPartialFunction.fs","20231217022810"
"GdP23","07","10","3","3","20231217022813-MapPartialFunction.fs","20231217023049"
"GdP23","07","10","3","3","20231217023053-MapPartialFunction.fs","20231217024548"
"GdP23","07","10","3","3","20231217024550-MapPartialFunction.fs","20231217025144"
"GdP23","07","10","3","3","20231217025146-MapPartialFunction.fs","20231217025300"
"GdP23","07","10","3","3","20231217025303-MapPartialFunction.fs","20231217025623"
"GdP23","07","10","3","3","20231217025625-MapPartialFunction.fs","20231217025857"
"GdP23","07","10","3","3","20231217025857-MapPartialFunction.fs","20231217025859"
"GdP23","07","10","3","3","20231217025901-MapPartialFunction.fs","20231217025936"
"GdP23","07","10","3","3","20231217025938-MapPartialFunction.fs","20231217030128"
"GdP23","07","10","3","3","20231217030131-MapPartialFunction.fs","20231217030507"
"GdP23","07","10","3","3","20231217030509-MapPartialFunction.fs","20231217030735"
"GdP23","07","10","3","3","20231217030738-MapPartialFunction.fs","20231217031147"
"GdP23","07","03","04","2","20231217091917-MapSortedList.fs","20231217092730"
"GdP23","07","03","04","2","20231217092730-MapSortedList.fs","20231217093252"
"GdP23","07","03","04","2","20231217093255-MapSortedList.fs","20231217210336"
"GdP23","07","03","04","3","20231217100628-MapPartialFunction.fs","20231217101405"
"GdP23","07","01","4","3","20231217113110-MapPartialFunction.fs","20231217113223"
"GdP23","07","01","8","3","20231217123919-MapPartialFunction.fs","20231217124022"
"GdP23","07","01","8","3","20231217124027-MapPartialFunction.fs","20231217124125"
"GdP23","07","01","8","2","20231217124056-MapSortedList.fs","20231217124124"
"GdP23","07","01","8","2","20231217124206-MapSortedList.fs","20231217124242"
"GdP23","07","04","6","3","20231217143414-MapPartialFunction.fs","20231217143529"
"GdP23","07","08","2","2","20231217153753-MapSortedList.fs","20231217154748"
"GdP23","07","09","19","3","20231217154430-MapPartialFunction.fs","20231217154545"
"GdP23","07","09","19","3","20231217154554-MapPartialFunction.fs","20231217155453"
"GdP23","07","08","2","3","20231217154758-MapPartialFunction.fs","20231217155932"
"GdP23","07","09","19","3","20231217155459-MapPartialFunction.fs","20231217160254"
"GdP23","07","08","2","3","20231217155940-MapPartialFunction.fs","20231217174201"
"GdP23","07","07","9","3","20231217160407-MapPartialFunction.fs","20231218142747"
"GdP23","07","09","19","3","20231217161143-MapPartialFunction.fs","20231217161508"
"GdP23","07","08","2","2","20231217161500-MapSortedList.fs","20231217163629"
"GdP23","07","09","19","3","20231217161515-MapPartialFunction.fs","20231217161611"
"GdP23","07","09","19","3","20231217161616-MapPartialFunction.fs","20231217161712"
"GdP23","07","09","19","3","20231217161712-MapPartialFunction.fs","20231217163227"
"GdP23","07","03","03","2","20231217163219-MapSortedList.fs","20231217181312"
"GdP23","07","09","19","3","20231217163232-MapPartialFunction.fs","20231217163512"
"GdP23","07","08","12","2","20231217163608-MapSortedList.fs","20231217165012"
"GdP23","07","08","2","2","20231217163635-MapSortedList.fs","20231217165047"
"GdP23","07","08","2","2","20231217165052-MapSortedList.fs","20231217165226"
"GdP23","07","08","2","2","20231217165231-MapSortedList.fs","20231217165435"
"GdP23","07","08","2","2","20231217165439-MapSortedList.fs","20231217170558"
"GdP23","07","08","2","2","20231217170603-MapSortedList.fs","20231217172326"
"GdP23","07","10","13","3","20231217170853-MapPartialFunction.fs","20231217170940"
"GdP23","07","05","17","2","20231217171936-MapSortedList.fs","20231217175109"
"GdP23","07","08","12","3","20231217172046-MapPartialFunction.fs","20231217172556"
"GdP23","07","08","2","2","20231217172331-MapSortedList.fs","20231217173211"
"GdP23","07","08","2","2","20231217173218-MapSortedList.fs","20231217173821"
"GdP23","07","01","11","2","20231217173552-MapSortedList.fs","20231217173813"
"GdP23","07","11","19","2","20231217173804-MapSortedList.fs","20231218084555"
"GdP23","07","01","11","2","20231217173821-MapSortedList.fs","20231217173920"
"GdP23","07","08","2","2","20231217173825-MapSortedList.fs","20231217173911"
"GdP23","07","01","11","2","20231217173925-MapSortedList.fs","20231217173950"
"GdP23","07","03","18","2","20231217173927-MapSortedList.fs","20231217175250"
"GdP23","07","01","11","2","20231217174000-MapSortedList.fs","20231217174207"
"GdP23","07","01","11","2","20231217174216-MapSortedList.fs","20231217174842"
"GdP23","07","08","2","3","20231217174757-MapPartialFunction.fs","20231217175651"
"GdP23","07","01","11","2","20231217174855-MapSortedList.fs","20231217175456"
"GdP23","07","05","17","2","20231217175118-MapSortedList.fs","20231217175521"
"GdP23","07","03","18","2","20231217175254-MapSortedList.fs","20231217175611"
"GdP23","07","01","11","2","20231217175502-MapSortedList.fs","20231217181140"
"GdP23","07","05","17","2","20231217175525-MapSortedList.fs","20231217175627"
"GdP23","07","03","18","2","20231217175616-MapSortedList.fs","20231217214010"
"GdP23","07","05","17","2","20231217175641-MapSortedList.fs","20231217180015"
"GdP23","07","08","2","3","20231217175658-MapPartialFunction.fs","20231217175806"
"GdP23","07","08","2","3","20231217175811-MapPartialFunction.fs","20231217180011"
"GdP23","07","08","2","3","20231217180017-MapPartialFunction.fs","20231217180124"
"GdP23","07","05","17","2","20231217180020-MapSortedList.fs","20231217180424"
"GdP23","07","08","2","3","20231217180129-MapPartialFunction.fs","20231217180507"
"GdP23","07","03","08","3","20231217180423-MapPartialFunction.fs","20231217185700"
"GdP23","07","08","2","3","20231217180512-MapPartialFunction.fs","20231217180556"
"GdP23","07","02","15","2","20231217180528-MapSortedList.fs","20231217191019"
"GdP23","07","08","2","3","20231217180602-MapPartialFunction.fs","20231217180836"
"GdP23","07","08","2","3","20231217180842-MapPartialFunction.fs","20231217181210"
